;Test true y;Pred
1324;1535.77;1530.9606
1325;1888.6;1884.3618
1326;1327.89;1337.9948
1327;1572.17;1573.3813
1328;1894.09;1889.8883
1329;1422.83;1419.1277
1330;1329.0;1330.6224
1331;1396.9;1400.1561
1332;1585.0;1586.2001
1333;1919.4;1913.4644
1334;1535.0;1534.8666
1335;1284.94;1285.3431
1336;1483.59;1481.4005
1337;1384.47;1385.1592
1338;1198.61;1195.0732
1339;1850.5;1823.8347
1340;1398.7;1398.905
1341;1285.02;1297.5952
1342;1408.96;1413.8047
1343;1683.84;1685.8849
1344;1172.58;1196.8842
1345;1403.6;1410.6996
1346;1228.89;1234.7467
1347;1206.95;1195.8557
1348;1728.65;1729.4977
1349;1214.21;1213.9889
1350;1408.4;1408.9701
1351;1704.4;1705.7416
1352;1641.62;1645.5455
1353;1570.2;1570.4701
1354;1312.4;1312.689
1355;1601.3;1607.1501
1356;1369.13;1368.6183
1357;1181.37;1183.2827
1358;1353.7;1351.7017
1359;1568.2;1566.7618
1360;1519.6;1518.4147
1361;1496.99;1498.0148
1362;1895.3;1900.4312
1363;1240.95;1253.0297
1364;1950.4;1951.8607
1365;1631.45;1631.4541
1366;1372.98;1372.8749
1367;1571.68;1566.0203
1368;1512.62;1517.247
1369;1168.4;1171.0107
1370;1320.5;1320.7472
1371;1228.17;1235.0344
1372;1472.0;1469.4645
1373;1402.47;1400.8038
1374;1598.1;1601.1823
1375;1681.03;1681.3535
1376;1416.8;1415.959
1377;1816.7;1815.683
1378;1289.1;1280.2837
1379;1389.4;1389.0951
1380;1303.16;1293.4647
1381;1502.75;1501.1841
1382;1315.3;1312.7296
1383;1330.8;1334.382
1384;1674.0;1672.7434
1385;1133.0;1132.1224
1386;1787.7;1772.6819
1387;1517.22;1517.3466
1388;1599.6;1600.2616
1389;1603.5;1604.5065
1390;1451.94;1454.1539
1391;1697.0;1698.0028
1392;1479.47;1481.8169
1393;1538.9;1537.757
1394;1533.1;1533.546
1395;1261.0;1254.0332
1396;1583.99;1584.6925
1397;1499.4;1500.6655
1398;1728.2;1732.8674
1399;1691.33;1684.6033
1400;1471.8;1469.3981
1401;1481.66;1483.5632
1402;1459.05;1459.4459
1403;1265.99;1268.21
1404;1455.12;1457.5024
1405;1753.86;1753.746
1406;1416.15;1420.027
1407;1825.8;1830.7085
1408;1579.68;1579.3287
1409;1483.26;1488.1313
1410;1531.26;1524.7493
1411;1768.47;1766.7754
1412;1445.94;1443.8286
1413;1658.67;1657.3849
1414;1631.7;1627.2631
1415;1335.1;1346.9437
1416;1593.02;1595.9589
1417;1628.9;1627.3422
1418;1408.0;1408.5087
1419;1259.9;1261.8683
1420;1412.66;1408.9407
1421;1599.3;1598.2053
1422;1477.72;1478.9396
1423;1724.36;1725.2942
1424;1489.1;1484.6725
1425;1524.0;1520.1226
1426;1398.2;1396.1947
1427;1611.9;1614.343
1428;1494.29;1493.5956
1429;1412.6;1414.505
1430;1770.92;1771.1052
1431;1357.52;1359.8612
1432;1462.6;1460.0631
1433;1329.68;1329.4727
1434;1965.2;1967.0311
1435;1810.78;1815.2087
1436;1571.41;1570.7684
1437;1173.83;1172.7592
1438;1591.93;1595.983
1439;1264.7;1252.5898
1440;1647.5;1655.5952
1441;1446.8;1448.8871
1442;1620.3;1625.3342
1443;1458.12;1460.1166
1444;1302.79;1302.2015
1445;1649.5;1649.0375
1446;1130.7;1130.754
1447;1833.02;1831.9745
1448;1704.9;1710.3416
1449;1600.57;1598.5107
1450;1999.89;1996.3809
1451;1524.9;1522.949
1452;1832.5;1827.536
1453;1871.28;1868.1129
1454;1803.43;1800.3528
1455;1304.0;1299.3499
1456;1384.9;1385.4391
1457;1429.3;1426.2518
1458;1215.6;1219.5891
1459;1613.77;1616.8351
1460;1800.04;1799.6625
1461;1605.1;1600.9116
1462;1360.08;1360.1217
1463;1818.89;1819.51
1464;1519.1;1517.9099
1465;1305.0;1303.2142
1466;1571.65;1571.5256
1467;1429.1;1427.0829
1468;1472.45;1470.9487
1469;1407.57;1405.682
1470;1560.0;1561.1697
1471;1397.29;1400.7247
1472;1517.58;1515.9196
1473;1346.7;1347.0243
1474;1772.79;1770.6929
1475;1603.32;1603.6531
1476;1439.9;1445.7294
1477;1562.3;1564.0327
1478;1435.8;1434.0276
1479;1815.53;1810.8735
1480;1765.38;1764.069
1481;1225.1;1225.2411
1482;1375.47;1374.9005
1483;1352.9;1352.3187
1484;1422.1;1429.3148
1485;1585.1;1582.782
1486;1704.91;1708.9636
1487;1646.01;1644.7554
1488;1560.4;1556.7416
1489;1392.67;1400.1923
1490;1238.6;1235.6814
1491;1378.6;1375.3207
1492;1610.2;1610.5598
1493;1800.04;1799.8506
1494;1649.7;1649.029
1495;1319.89;1317.926
1496;1449.3;1446.3914
1497;1506.4;1505.6539
1498;1640.47;1637.571
1499;1270.7;1270.1266
1500;1558.0;1557.53
1501;1544.88;1544.0804
1502;1201.76;1202.3317
1503;1297.7;1297.3315
1504;1776.4;1777.1136
1505;1401.6;1401.2682
1506;1679.35;1682.3556
1507;1202.54;1205.0507
1508;1461.8;1460.1039
1509;1311.6;1310.6929
1510;1545.2;1530.4844
1511;1656.0;1643.7208
1512;1517.83;1527.1509
1513;1643.12;1643.521
1514;1214.32;1213.11
1515;1850.01;1858.3676
1516;1345.3;1340.984
1517;1196.3;1198.9036
1518;1175.9;1174.7
1519;1416.6;1416.5209
1520;1331.71;1329.7793
1521;1297.8;1295.5485
1522;1445.52;1451.0492
1523;1363.0;1369.1519
1524;1662.35;1663.2748
1525;1235.3;1227.6809
1526;1257.14;1258.9409
1527;1187.7;1189.6935
1528;1787.5;1791.9908
1529;1539.35;1532.2361
1530;1522.2;1522.1599
1531;1328.0;1328.0076
1532;1480.06;1475.7461
1533;1449.17;1444.8359
1534;1501.79;1503.155
1535;1822.55;1823.4111
1536;1501.9;1500.8915
1537;1404.93;1411.664
1538;1491.9;1497.4796
1539;1346.0;1346.2913
1540;1425.6;1422.7673
1541;1302.51;1317.0139
1542;1207.77;1220.7144
1543;1225.22;1222.7407
1544;1446.5;1449.3654
1545;1334.7;1335.3057
1546;1405.41;1408.5679
1547;1652.34;1655.4353
1548;1479.2;1478.4545
1549;1237.74;1237.4177
1550;1257.8;1258.3486
1551;1572.2;1569.7782
1552;1804.06;1804.2275
1553;1417.12;1417.9536
1554;1280.66;1277.7341
1555;1389.68;1394.7303
1556;1379.98;1385.0552
1557;1770.25;1767.8417
1558;1670.68;1676.7767
1559;1280.0;1276.903
1560;1875.42;1876.3572
1561;1362.5;1360.9636
1562;1494.11;1491.8004
1563;1624.17;1619.0891
1564;1293.24;1293.0704
1565;1519.3;1518.936
1566;1434.0;1432.6448
1567;1551.86;1553.8444
1568;1814.73;1812.6771
1569;1448.9;1446.2948
1570;1848.43;1842.898
1571;1901.84;1899.1737
1572;1174.9;1180.3804
1573;1405.1;1403.8048
1574;1316.21;1302.8489
1575;1935.94;1932.7727
1576;1469.0;1468.4093
1577;1308.87;1310.6781
1578;1429.9;1433.8297
1579;1632.9;1632.5698
1580;1864.54;1864.1138
1581;1297.4;1297.1362
1582;1714.9;1714.179
1583;1935.9;1933.4227
1584;1540.0;1542.5193
1585;1465.99;1464.7136
1586;1437.66;1437.082
1587;1839.21;1837.0847
1588;1612.0;1610.8231
1589;1497.2;1496.7244
1590;1554.7;1552.7631
1591;1337.2;1342.0576
1592;1615.98;1611.6229
1593;1464.8;1455.3849
1594;1533.43;1532.3165
1595;1458.0;1461.5624
1596;1728.62;1726.4175
1597;1861.14;1861.6324
1598;1874.85;1873.3657
1599;1634.6;1630.335
1600;1412.7;1410.9456
1601;1444.5;1444.2931
1602;1457.81;1453.8549
1603;1583.99;1584.6925
1604;1725.76;1726.3517
1605;1499.7;1496.8981
1606;1548.5;1546.3745
1607;1302.17;1300.2831
1608;1586.15;1586.3551
1609;1163.5;1164.7168
1610;1869.96;1868.7612
1611;1679.43;1679.143
1612;1453.26;1450.3033
1613;1235.42;1235.7914
1614;1334.5;1337.9125
1615;1627.8;1614.1755
1616;1251.33;1255.8826
1617;1460.3;1462.2277
1618;1269.7;1267.0919
1619;1622.1;1630.7457
1620;1825.64;1825.602
1621;1886.79;1887.7006
1622;1571.5;1572.3783
1623;1628.45;1623.0367
1624;1480.35;1479.378
1625;1457.0;1458.7655
1626;1301.88;1301.9652
1627;1410.95;1398.8668
1628;1850.8;1850.49
1629;1735.6;1757.0865
1630;1463.0;1461.0529
1631;1530.89;1527.907
1632;1490.55;1506.4803
1633;1639.0;1631.7214
1634;1693.74;1690.2659
1635;1220.6;1219.6952
1636;1830.13;1831.4674
1637;1475.78;1474.661
1638;1380.9;1384.7188
1639;1334.88;1339.0364
1640;1560.6;1548.7245
1641;1454.05;1453.9288
1642;1532.62;1532.8112
1643;1525.8;1526.8663
1644;1642.7;1641.7329
1645;1488.37;1490.5918
1646;1590.39;1591.3113
1647;1223.76;1225.9785
1648;1550.5;1553.1761
1649;1549.0;1548.4104
1650;1503.36;1507.9619
1651;1675.1;1679.2725
1652;1305.5;1303.042
1653;1630.0;1629.3553
1654;1422.24;1422.6606
1655;1288.9;1288.4133
1656;1818.89;1815.0481
1657;1234.77;1231.1973
1658;1599.72;1598.8184
1659;1542.6;1544.4619
1660;1467.7;1465.1047
1661;1469.0;1468.3595
1662;1748.29;1749.4568
1663;1940.2;1937.3856
1664;1503.33;1504.0886
1665;1981.13;1986.7402
1666;1611.34;1608.4846
1667;1445.96;1443.5408
1668;1714.66;1721.0006
1669;1508.43;1503.7491
1670;1586.42;1587.6398
1671;1368.0;1367.427
1672;1581.7;1581.9835
1673;1439.0;1435.5013
1674;1311.03;1318.3616
1675;1406.7;1408.6266
1676;1525.45;1526.496
1677;1627.34;1628.9742
1678;1811.68;1811.3613
1679;1238.0;1239.647
1680;1290.2;1289.4935
1681;1843.67;1847.3574
1682;1446.35;1449.0107
1683;1529.1;1530.1438
1684;1436.81;1433.5168
1685;1505.03;1501.2892
1686;1599.53;1607.1207
1687;1460.2;1458.4106
1688;1583.0;1580.2384
1689;1441.22;1442.3661
1690;1517.0;1518.5629
1691;2018.47;2017.7695
1692;1533.0;1529.8367
1693;1504.67;1507.0609
1694;1460.3;1457.6825
1695;1451.54;1455.1365
1696;1938.5;1936.4556
1697;1575.52;1581.516
1698;1360.75;1345.935
1699;1430.96;1438.2609
1700;1616.1;1616.8612
1701;1290.02;1295.3728
1702;1472.95;1477.4714
1703;1898.07;1896.6448
1704;1729.02;1727.9502
1705;1391.6;1392.1975
1706;1254.7;1252.2081
1707;1856.8;1864.2448
1708;1612.54;1609.6902
1709;1770.25;1772.0612
1710;1509.5;1507.2997
1711;1278.04;1278.5234
1712;1711.08;1709.128
1713;1533.4;1547.6093
1714;1377.3;1376.9133
1715;1360.43;1360.4534
1716;1246.87;1249.7499
1717;1557.03;1557.4343
1718;1349.37;1349.9857
